cbsa_code,cbsa_name,year,total_housing_units,occupied_units,vacant_units,owner_occupied,renter_occupied,avg_household_size,median_hh_income,median_home_value,median_gross_rent,acs_type,dq_flag
41180,San Jose-Sunnyvale-Santa Clara,2012,413590.0,413590.0,0.0,256425.0,157165.0,2.5,92989.0,677861.0,1937.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2013,417944.0,417944.0,0.0,259125.0,158819.0,2.5,95865.0,752563.0,1997.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2014,423626.0,423626.0,0.0,262648.0,160978.0,2.5,98830.0,877211.0,2058.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2015,429958.0,429958.0,0.0,266573.0,163385.0,2.5,101886.0,919071.0,2122.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2016,436303.0,436303.0,0.0,270507.0,165796.0,2.5,105037.0,1010600.0,2188.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2017,442264.0,442264.0,0.0,274203.0,168061.0,2.5,108286.0,1062759.0,2255.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2018,448265.0,448265.0,0.0,277924.0,170341.0,2.5,111635.0,1119770.0,2325.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2019,454005.0,454005.0,0.0,281483.0,172522.0,2.5,115088.0,1113394.0,2397.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2020,460702.0,460702.0,0.0,285635.0,175067.0,2.5,118702.5,1227927.0,2472.5,interpolated,IMPUTED_VALUE
41180,San Jose-Sunnyvale-Santa Clara,2021,467399.0,467399.0,0.0,289787.0,177612.0,2.5,122317.0,1342460.0,2548.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2022,475048.0,475048.0,0.0,294529.0,180519.0,2.5,126100.0,1421940.0,2627.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2023,480837.0,480837.0,0.0,298118.0,182719.0,2.5,130000.0,1330898.0,2708.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2024,486542.0,486542.0,0.0,301656.0,184886.0,2.5,134020.0,1324256.0,2792.0,1yr,
41620,Salt Lake City,2005,254346.0,239085.0,15261.0,148232.0,90853.0,2.5,41612.0,291823.0,866.0,1yr,
41620,Salt Lake City,2006,260120.0,244512.0,15608.0,151597.0,92915.0,2.5,42899.0,299928.0,893.0,1yr,
41620,Salt Lake City,2007,264255.0,248399.0,15856.0,154007.0,94392.0,2.5,44226.0,271772.0,921.0,1yr,
41620,Salt Lake City,2008,267235.0,251200.0,16035.0,155744.0,95456.0,2.5,45594.0,242835.0,949.0,1yr,
41620,Salt Lake City,2009,270650.0,254410.0,16240.0,157734.0,96676.0,2.5,47004.0,216666.0,979.0,1yr,
41620,Salt Lake City,2010,272626.0,272626.0,0.0,169028.0,103598.0,2.5,48457.0,200409.0,1009.0,1yr,
41620,Salt Lake City,2011,275157.0,275157.0,0.0,170597.0,104560.0,2.5,49956.0,195955.0,1040.0,1yr,
41620,Salt Lake City,2012,278070.0,278070.0,0.0,172403.0,105667.0,2.5,51501.0,201242.0,1072.0,1yr,
41620,Salt Lake City,2013,282398.0,282398.0,0.0,175086.0,107312.0,2.5,53094.0,224324.0,1106.0,1yr,
41620,Salt Lake City,2014,286740.0,286740.0,0.0,177778.0,108962.0,2.5,54736.0,257798.0,1140.0,1yr,
41620,Salt Lake City,2015,292405.0,292405.0,0.0,181291.0,111114.0,2.5,56429.0,283775.0,1175.0,1yr,
41620,Salt Lake City,2016,299888.0,299888.0,0.0,185930.0,113958.0,2.5,58174.0,299239.0,1211.0,1yr,
41620,Salt Lake City,2017,306115.0,306115.0,0.0,189791.0,116324.0,2.5,59973.0,310380.0,1249.0,1yr,
41620,Salt Lake City,2018,313615.0,313615.0,0.0,194441.0,119174.0,2.5,61828.0,320516.0,1288.0,1yr,
41620,Salt Lake City,2019,322891.0,322891.0,0.0,200192.0,122699.0,2.5,63741.0,335059.0,1327.0,1yr,
41620,Salt Lake City,2020,332771.5,332771.5,0.0,206318.0,126453.5,2.5,65742.5,367509.5,1369.0,interpolated,IMPUTED_VALUE
41620,Salt Lake City,2021,342652.0,342652.0,0.0,212444.0,130208.0,2.5,67744.0,399960.0,1411.0,1yr,
41620,Salt Lake City,2022,351396.0,351396.0,0.0,217865.0,133531.0,2.5,69840.0,419367.0,1455.0,1yr,
41620,Salt Lake City,2023,359342.0,359342.0,0.0,222792.0,136550.0,2.5,72000.0,398320.0,1500.0,1yr,
41620,Salt Lake City,2024,363803.0,363803.0,0.0,225557.0,138246.0,2.5,74226.0,402973.0,1546.0,1yr,
41700,San Antonio-New Braunfels,2005,438837.0,412506.0,26331.0,255753.0,156753.0,2.5,31787.0,184094.0,662.0,1yr,
41700,San Antonio-New Braunfels,2006,456117.0,428749.0,27368.0,265824.0,162925.0,2.5,32770.0,196410.0,682.0,1yr,
41700,San Antonio-New Braunfels,2007,467448.0,439400.0,28048.0,272428.0,166972.0,2.5,33783.0,184114.0,703.0,1yr,
41700,San Antonio-New Braunfels,2008,476276.0,447699.0,28577.0,277573.0,170126.0,2.5,34828.0,154239.0,725.0,1yr,
41700,San Antonio-New Braunfels,2009,480826.0,451976.0,28850.0,280225.0,171751.0,2.5,35905.0,136165.0,748.0,1yr,
41700,San Antonio-New Braunfels,2010,486242.0,486242.0,0.0,301470.0,184772.0,2.5,37016.0,128855.0,771.0,1yr,
41700,San Antonio-New Braunfels,2011,491899.0,491899.0,0.0,304977.0,186922.0,2.5,38161.0,125810.0,795.0,1yr,
41700,San Antonio-New Braunfels,2012,498363.0,498363.0,0.0,308985.0,189378.0,2.5,39341.0,132758.0,819.0,1yr,
41700,San Antonio-New Braunfels,2013,503101.0,503101.0,0.0,311922.0,191179.0,2.5,40558.0,153537.0,844.0,1yr,
41700,San Antonio-New Braunfels,2014,511706.0,511706.0,0.0,317257.0,194449.0,2.5,41812.0,163249.0,871.0,1yr,
41700,San Antonio-New Braunfels,2015,518004.0,518004.0,0.0,321162.0,196842.0,2.5,43105.0,180357.0,898.0,1yr,
41700,San Antonio-New Braunfels,2016,528366.0,528366.0,0.0,327586.0,200780.0,2.5,44439.0,182890.0,925.0,1yr,
41700,San Antonio-New Braunfels,2017,538981.0,538981.0,0.0,334168.0,204813.0,2.5,45813.0,201924.0,954.0,1yr,
41700,San Antonio-New Braunfels,2018,548658.0,548658.0,0.0,340167.0,208491.0,2.5,47230.0,198865.0,983.0,1yr,
41700,San Antonio-New Braunfels,2019,562381.0,562381.0,0.0,348676.0,213705.0,2.5,48691.0,215918.0,1014.0,1yr,
41700,San Antonio-New Braunfels,2020,579403.0,579403.0,0.0,359229.5,220173.5,2.5,50220.0,233860.0,1046.0,interpolated,IMPUTED_VALUE
41700,San Antonio-New Braunfels,2021,596425.0,596425.0,0.0,369783.0,226642.0,2.5,51749.0,251802.0,1078.0,1yr,
41700,San Antonio-New Braunfels,2022,617914.0,617914.0,0.0,383106.0,234808.0,2.5,53350.0,275452.0,1111.0,1yr,
41700,San Antonio-New Braunfels,2023,632181.0,632181.0,0.0,391952.0,240229.0,2.5,55000.0,253292.0,1145.0,1yr,
41700,San Antonio-New Braunfels,2024,644949.0,644949.0,0.0,399868.0,245081.0,2.5,56701.0,252723.0,1181.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2005,559196.0,525644.0,33552.0,325899.0,199745.0,2.5,47392.0,519095.0,987.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2006,566452.0,532464.0,33988.0,330127.0,202337.0,2.5,48857.0,560810.0,1017.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2007,572092.0,537766.0,34326.0,333414.0,204352.0,2.5,50368.0,507039.0,1049.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2008,575820.0,541270.0,34550.0,335587.0,205683.0,2.5,51926.0,437582.0,1081.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2009,577331.0,542690.0,34641.0,336467.0,206223.0,2.5,53532.0,390844.0,1115.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2010,579345.0,579345.0,0.0,359193.0,220152.0,2.5,55188.0,354916.0,1149.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2011,583086.0,583086.0,0.0,361513.0,221573.0,2.5,56895.0,350147.0,1185.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2012,587098.0,587098.0,0.0,364000.0,223098.0,2.5,58654.0,368022.0,1221.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2013,593501.0,593501.0,0.0,367970.0,225531.0,2.5,60468.0,413712.0,1259.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2014,598626.0,598626.0,0.0,371148.0,227478.0,2.5,62338.0,459958.0,1298.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2015,606519.0,606519.0,0.0,376041.0,230478.0,2.5,64266.0,511614.0,1338.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2016,615246.0,615246.0,0.0,381452.0,233794.0,2.5,66254.0,527658.0,1380.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2017,623652.0,623652.0,0.0,386664.0,236988.0,2.5,68303.0,561447.0,1422.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2018,631499.0,631499.0,0.0,391529.0,239970.0,2.5,70416.0,589251.0,1467.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2019,637858.0,637858.0,0.0,395471.0,242387.0,2.5,72594.0,622438.0,1512.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2020,645637.0,645637.0,0.0,400294.0,245343.0,2.5,74873.5,663198.0,1559.5,interpolated,IMPUTED_VALUE
41740,San Diego-Chula Vista-Carlsbad,2021,653416.0,653416.0,0.0,405117.0,248299.0,2.5,77153.0,703958.0,1607.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2022,660815.0,660815.0,0.0,409705.0,251110.0,2.5,79540.0,747122.0,1657.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2023,670166.0,670166.0,0.0,415502.0,254664.0,2.5,82000.0,694572.0,1708.0,1yr,
41740,San Diego-Chula Vista-Carlsbad,2024,679613.0,679613.0,0.0,421360.0,258253.0,2.5,84536.0,717984.0,1761.0,1yr,
41860,San Francisco-Oakland-Berkeley,2005,748508.0,703597.0,44911.0,436230.0,267367.0,2.5,69354.0,791310.0,1444.0,1yr,
41860,San Francisco-Oakland-Berkeley,2006,760132.0,714524.0,45608.0,443004.0,271520.0,2.5,71499.0,800878.0,1489.0,1yr,
41860,San Francisco-Oakland-Berkeley,2007,768148.0,722058.0,46090.0,447675.0,274383.0,2.5,73710.0,756910.0,1535.0,1yr,
41860,San Francisco-Oakland-Berkeley,2008,773398.0,726994.0,46404.0,450736.0,276258.0,2.5,75990.0,666084.0,1583.0,1yr,
41860,San Francisco-Oakland-Berkeley,2009,774964.0,728466.0,46498.0,451648.0,276818.0,2.5,78340.0,588518.0,1632.0,1yr,
41860,San Francisco-Oakland-Berkeley,2010,777516.0,777516.0,0.0,482059.0,295457.0,2.5,80763.0,510605.0,1682.0,1yr,
41860,San Francisco-Oakland-Berkeley,2011,781136.0,781136.0,0.0,484304.0,296832.0,2.5,83261.0,533666.0,1734.0,1yr,
41860,San Francisco-Oakland-Berkeley,2012,787866.0,787866.0,0.0,488476.0,299390.0,2.5,85836.0,555289.0,1788.0,1yr,
41860,San Francisco-Oakland-Berkeley,2013,796214.0,796214.0,0.0,493652.0,302562.0,2.5,88490.0,610670.0,1843.0,1yr,
41860,San Francisco-Oakland-Berkeley,2014,803715.0,803715.0,0.0,498303.0,305412.0,2.5,91227.0,683301.0,1900.0,1yr,
41860,San Francisco-Oakland-Berkeley,2015,814330.0,814330.0,0.0,504884.0,309446.0,2.5,94049.0,752387.0,1959.0,1yr,
41860,San Francisco-Oakland-Berkeley,2016,826234.0,826234.0,0.0,512265.0,313969.0,2.5,96957.0,811903.0,2019.0,1yr,
41860,San Francisco-Oakland-Berkeley,2017,840130.0,840130.0,0.0,520880.0,319250.0,2.5,99956.0,844703.0,2082.0,1yr,
41860,San Francisco-Oakland-Berkeley,2018,854457.0,854457.0,0.0,529763.0,324694.0,2.5,103048.0,881422.0,2146.0,1yr,
41860,San Francisco-Oakland-Berkeley,2019,865528.0,865528.0,0.0,536627.0,328901.0,2.5,106235.0,903544.0,2213.0,1yr,
41860,San Francisco-Oakland-Berkeley,2020,874758.5,874758.5,0.0,542350.0,332408.5,2.5,109571.5,1014690.5,2282.5,interpolated,IMPUTED_VALUE
41860,San Francisco-Oakland-Berkeley,2021,883989.0,883989.0,0.0,548073.0,335916.0,2.5,112908.0,1125837.0,2352.0,1yr,
41860,San Francisco-Oakland-Berkeley,2022,892575.0,892575.0,0.0,553396.0,339179.0,2.5,116400.0,1188425.0,2425.0,1yr,
41860,San Francisco-Oakland-Berkeley,2023,897802.0,897802.0,0.0,556637.0,341165.0,2.5,120000.0,1082497.0,2500.0,1yr,
41860,San Francisco-Oakland-Berkeley,2024,901543.0,901543.0,0.0,558956.0,342587.0,2.5,123711.0,1076341.0,2577.0,1yr,
42660,Seattle-Tacoma-Bellevue,2005,736328.0,692148.0,44180.0,429131.0,263017.0,2.5,57795.0,418354.0,1204.0,1yr,
42660,Seattle-Tacoma-Bellevue,2006,758462.0,712954.0,45508.0,442031.0,270923.0,2.5,59582.0,441576.0,1241.0,1yr,
42660,Seattle-Tacoma-Bellevue,2007,780282.0,733464.0,46818.0,454747.0,278717.0,2.5,61425.0,438172.0,1279.0,1yr,
42660,Seattle-Tacoma-Bellevue,2008,793003.0,745422.0,47581.0,462161.0,283261.0,2.5,63325.0,353697.0,1319.0,1yr,
42660,Seattle-Tacoma-Bellevue,2009,798279.0,750382.0,47897.0,465236.0,285146.0,2.5,65283.0,323155.0,1360.0,1yr,
42660,Seattle-Tacoma-Bellevue,2010,805966.0,805966.0,0.0,499698.0,306268.0,2.5,67302.0,295420.0,1402.0,1yr,
42660,Seattle-Tacoma-Bellevue,2011,814747.0,814747.0,0.0,505143.0,309604.0,2.5,69384.0,294718.0,1445.0,1yr,
42660,Seattle-Tacoma-Bellevue,2012,829450.0,829450.0,0.0,514259.0,315191.0,2.5,71530.0,309869.0,1490.0,1yr,
42660,Seattle-Tacoma-Bellevue,2013,845856.0,845856.0,0.0,524430.0,321426.0,2.5,73742.0,356892.0,1536.0,1yr,
42660,Seattle-Tacoma-Bellevue,2014,864502.0,864502.0,0.0,535991.0,328511.0,2.5,76023.0,384438.0,1583.0,1yr,
42660,Seattle-Tacoma-Bellevue,2015,885960.0,885960.0,0.0,549295.0,336665.0,2.5,78374.0,410020.0,1632.0,1yr,
42660,Seattle-Tacoma-Bellevue,2016,907860.0,907860.0,0.0,562873.0,344987.0,2.5,80798.0,437925.0,1683.0,1yr,
42660,Seattle-Tacoma-Bellevue,2017,931457.0,931457.0,0.0,577503.0,353954.0,2.5,83297.0,453555.0,1735.0,1yr,
42660,Seattle-Tacoma-Bellevue,2018,955838.0,955838.0,0.0,592619.0,363219.0,2.5,85873.0,481904.0,1789.0,1yr,
42660,Seattle-Tacoma-Bellevue,2019,978759.0,978759.0,0.0,606830.0,371929.0,2.5,88529.0,508628.0,1844.0,1yr,
42660,Seattle-Tacoma-Bellevue,2020,1001949.0,1001949.0,0.0,621208.0,380741.0,2.5,91309.5,549545.5,1902.0,interpolated,IMPUTED_VALUE
42660,Seattle-Tacoma-Bellevue,2021,1025139.0,1025139.0,0.0,635586.0,389553.0,2.5,94090.0,590463.0,1960.0,1yr,
42660,Seattle-Tacoma-Bellevue,2022,1048117.0,1048117.0,0.0,649832.0,398285.0,2.5,97000.0,640508.0,2020.0,1yr,
42660,Seattle-Tacoma-Bellevue,2023,1062412.0,1062412.0,0.0,658695.0,403717.0,2.5,100000.0,600832.0,2083.0,1yr,
42660,Seattle-Tacoma-Bellevue,2024,1077348.0,1077348.0,0.0,667955.0,409393.0,2.5,103092.0,610264.0,2147.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2005,658503.0,618992.0,39511.0,383775.0,235217.0,2.5,33521.0,227790.0,698.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2006,678031.0,637348.0,40683.0,395155.0,242193.0,2.5,34557.0,241451.0,719.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2007,688000.0,646720.0,41280.0,400966.0,245754.0,2.5,35626.0,223045.0,742.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2008,695544.0,653811.0,41733.0,405362.0,248449.0,2.5,36728.0,195359.0,765.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2009,700649.0,658610.0,42039.0,408338.0,250272.0,2.5,37864.0,167864.0,788.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2010,705330.0,705330.0,0.0,437304.0,268026.0,2.5,39035.0,166462.0,813.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2011,709865.0,709865.0,0.0,440116.0,269749.0,2.5,40242.0,157114.0,838.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2012,717913.0,717913.0,0.0,445106.0,272807.0,2.5,41487.0,165036.0,864.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2013,727793.0,727793.0,0.0,451231.0,276562.0,2.5,42770.0,191770.0,891.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2014,737888.0,737888.0,0.0,457490.0,280398.0,2.5,44093.0,207113.0,918.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2015,750989.0,750989.0,0.0,465613.0,285376.0,2.5,45457.0,225436.0,947.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2016,766021.0,766021.0,0.0,474933.0,291088.0,2.5,46863.0,225996.0,976.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2017,781527.0,781527.0,0.0,484546.0,296981.0,2.5,48312.0,248542.0,1006.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2018,796283.0,796283.0,0.0,493695.0,302588.0,2.5,49806.0,259072.0,1037.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2019,816640.0,816640.0,0.0,506316.0,310324.0,2.5,51346.0,270316.0,1069.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2020,836122.5,836122.5,0.0,518395.5,317727.0,2.5,52959.0,293147.0,1102.5,interpolated,IMPUTED_VALUE
45300,Tampa-St. Petersburg-Clearwater,2021,855605.0,855605.0,0.0,530475.0,325130.0,2.5,54572.0,315978.0,1136.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2022,881875.0,881875.0,0.0,546762.0,335113.0,2.5,56260.0,342821.0,1172.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2023,903930.0,903930.0,0.0,560436.0,343494.0,2.5,58000.0,311772.0,1208.0,1yr,
45300,Tampa-St. Petersburg-Clearwater,2024,921904.0,921904.0,0.0,571580.0,350324.0,2.5,59793.0,320044.0,1245.0,1yr,
46060,Tucson,2005,216150.0,203180.0,12970.0,125971.0,77209.0,2.5,30053.0,188124.0,626.0,1yr,
46060,Tucson,2006,223565.0,210150.0,13415.0,130293.0,79857.0,2.5,30982.0,201848.0,645.0,1yr,
46060,Tucson,2007,227958.0,214280.0,13678.0,132853.0,81427.0,2.5,31941.0,188311.0,665.0,1yr,
46060,Tucson,2008,230496.0,216666.0,13830.0,134332.0,82334.0,2.5,32929.0,157515.0,686.0,1yr,
46060,Tucson,2009,232030.0,218108.0,13922.0,135226.0,82882.0,2.5,33947.0,144158.0,707.0,1yr,
46060,Tucson,2010,233388.0,233388.0,0.0,144700.0,88688.0,2.5,34997.0,136902.0,729.0,1yr,
46060,Tucson,2011,235026.0,235026.0,0.0,145716.0,89310.0,2.5,36079.0,129445.0,751.0,1yr,
46060,Tucson,2012,237214.0,237214.0,0.0,147072.0,90142.0,2.5,37195.0,141211.0,774.0,1yr,
46060,Tucson,2013,240001.0,240001.0,0.0,148800.0,91201.0,2.5,38346.0,152695.0,798.0,1yr,
46060,Tucson,2014,242566.0,242566.0,0.0,150390.0,92176.0,2.5,39532.0,166854.0,823.0,1yr,
46060,Tucson,2015,244375.0,244375.0,0.0,151512.0,92863.0,2.5,40754.0,184938.0,849.0,1yr,
46060,Tucson,2016,246218.0,246218.0,0.0,152655.0,93563.0,2.5,42015.0,199091.0,875.0,1yr,
46060,Tucson,2017,249929.0,249929.0,0.0,154955.0,94974.0,2.5,43314.0,210896.0,902.0,1yr,
46060,Tucson,2018,253556.0,253556.0,0.0,157204.0,96352.0,2.5,44654.0,217592.0,930.0,1yr,
46060,Tucson,2019,257099.0,257099.0,0.0,159401.0,97698.0,2.5,46035.0,219836.0,959.0,1yr,
46060,Tucson,2020,261845.0,261845.0,0.0,162343.5,99501.5,2.5,47480.5,242596.5,989.0,interpolated,IMPUTED_VALUE
46060,Tucson,2021,266591.0,266591.0,0.0,165286.0,101305.0,2.5,48926.0,265357.0,1019.0,1yr,
46060,Tucson,2022,271423.0,271423.0,0.0,168282.0,103141.0,2.5,50440.0,282962.0,1050.0,1yr,
46060,Tucson,2023,275833.0,275833.0,0.0,171016.0,104817.0,2.5,52000.0,255751.0,1083.0,1yr,
46060,Tucson,2024,280238.0,280238.0,0.0,173747.0,106491.0,2.5,53608.0,266490.0,1116.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2005,340894.0,320440.0,20454.0,198672.0,121768.0,2.5,35832.0,209943.0,746.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2006,347428.0,326582.0,20846.0,202480.0,124102.0,2.5,36941.0,224855.0,769.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2007,352667.0,331506.0,21161.0,205533.0,125973.0,2.5,38083.0,197316.0,793.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2008,356880.0,335467.0,21413.0,207989.0,127478.0,2.5,39261.0,169881.0,817.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2009,361086.0,339420.0,21666.0,210440.0,128980.0,2.5,40475.0,154140.0,843.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2010,364055.0,364055.0,0.0,225714.0,138341.0,2.5,41727.0,150218.0,869.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2011,368484.0,368484.0,0.0,228460.0,140024.0,2.5,43018.0,140212.0,896.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2012,372746.0,372746.0,0.0,231102.0,141644.0,2.5,44348.0,142096.0,923.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2013,378869.0,378869.0,0.0,234898.0,143971.0,2.5,45720.0,167094.0,952.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2014,383443.0,383443.0,0.0,237734.0,145709.0,2.5,47134.0,178862.0,981.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2015,388941.0,388941.0,0.0,241143.0,147798.0,2.5,48592.0,201333.0,1012.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2016,393990.0,393990.0,0.0,244273.0,149717.0,2.5,50094.0,215493.0,1043.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2017,399029.0,399029.0,0.0,247397.0,151632.0,2.5,51644.0,223292.0,1075.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2018,403557.0,403557.0,0.0,250205.0,153352.0,2.5,53241.0,232732.0,1109.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2019,408237.0,408237.0,0.0,253106.0,155131.0,2.5,54888.0,245589.0,1143.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2020,414068.0,414068.0,0.0,256721.5,157346.5,2.5,56611.5,266680.0,1179.0,interpolated,IMPUTED_VALUE
47260,Virginia Beach-Norfolk-Newport News,2021,419899.0,419899.0,0.0,260337.0,159562.0,2.5,58335.0,287771.0,1215.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2022,424957.0,424957.0,0.0,263473.0,161484.0,2.5,60140.0,301814.0,1252.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2023,429828.0,429828.0,0.0,266493.0,163335.0,2.5,62000.0,277259.0,1291.0,1yr,
47260,Virginia Beach-Norfolk-Newport News,2024,433157.0,433157.0,0.0,268557.0,164600.0,2.5,63917.0,277328.0,1331.0,1yr,
47900,Washington-Arlington-Alexandria,2005,1095337.0,1029616.0,65721.0,638361.0,391255.0,2.5,62418.0,395638.0,1300.0,1yr,
47900,Washington-Arlington-Alexandria,2006,1119693.0,1052511.0,67182.0,652556.0,399955.0,2.5,64349.0,421099.0,1340.0,1yr,
47900,Washington-Arlington-Alexandria,2007,1138506.0,1070195.0,68311.0,663520.0,406675.0,2.5,66339.0,384683.0,1382.0,1yr,
47900,Washington-Arlington-Alexandria,2008,1148791.0,1079863.0,68928.0,669515.0,410348.0,2.5,68391.0,323905.0,1424.0,1yr,
47900,Washington-Arlington-Alexandria,2009,1157716.0,1088252.0,69464.0,674716.0,413536.0,2.5,70506.0,286032.0,1468.0,1yr,
47900,Washington-Arlington-Alexandria,2010,1167382.0,1167382.0,0.0,723776.0,443606.0,2.5,72686.0,272930.0,1514.0,1yr,
47900,Washington-Arlington-Alexandria,2011,1183152.0,1183152.0,0.0,733554.0,449598.0,2.5,74934.0,265621.0,1561.0,1yr,
47900,Washington-Arlington-Alexandria,2012,1201412.0,1201412.0,0.0,744875.0,456537.0,2.5,77252.0,275267.0,1609.0,1yr,
47900,Washington-Arlington-Alexandria,2013,1221275.0,1221275.0,0.0,757190.0,464085.0,2.5,79641.0,321961.0,1659.0,1yr,
47900,Washington-Arlington-Alexandria,2014,1241649.0,1241649.0,0.0,769822.0,471827.0,2.5,82104.0,344253.0,1710.0,1yr,
47900,Washington-Arlington-Alexandria,2015,1260260.0,1260260.0,0.0,781361.0,478899.0,2.5,84644.0,377882.0,1763.0,1yr,
47900,Washington-Arlington-Alexandria,2016,1281425.0,1281425.0,0.0,794483.0,486942.0,2.5,87262.0,399481.0,1817.0,1yr,
47900,Washington-Arlington-Alexandria,2017,1304017.0,1304017.0,0.0,808490.0,495527.0,2.5,89960.0,439915.0,1874.0,1yr,
47900,Washington-Arlington-Alexandria,2018,1325294.0,1325294.0,0.0,821682.0,503612.0,2.5,92743.0,445727.0,1932.0,1yr,
47900,Washington-Arlington-Alexandria,2019,1347252.0,1347252.0,0.0,835296.0,511956.0,2.5,95611.0,466688.0,1991.0,1yr,
47900,Washington-Arlington-Alexandria,2020,1368868.0,1368868.0,0.0,848698.0,520170.0,2.5,98614.0,517874.5,2054.0,interpolated,IMPUTED_VALUE
47900,Washington-Arlington-Alexandria,2021,1390484.0,1390484.0,0.0,862100.0,528384.0,2.5,101617.0,569061.0,2117.0,1yr,
47900,Washington-Arlington-Alexandria,2022,1421095.0,1421095.0,0.0,881078.0,540017.0,2.5,104760.0,579395.0,2182.0,1yr,
47900,Washington-Arlington-Alexandria,2023,1440322.0,1440322.0,0.0,892999.0,547323.0,2.5,108000.0,523950.0,2250.0,1yr,
47900,Washington-Arlington-Alexandria,2024,1457840.0,1457840.0,0.0,903860.0,553980.0,2.5,111340.0,541102.0,2319.0,1yr,
